created_at,address,gitcoin_stamps
2022-10-18 18:03:55.5074+00,0x9d9940e8d080e02d3de07ca2c1314f3542615d6a,{}
2022-10-18 18:03:59.756216+00,0xff17dc2604ace38c68574689fabd20a3df770489,{}
2022-10-18 18:04:02.420663+00,0xae087f9437a319cac718775af740baa3638ea130,{}
2022-10-18 18:04:06.530653+00,0x000c93b5354c75f5319db0ec272c0dd900c07b83,{}
2022-10-18 18:04:10.432479+00,0x94212186c282474de069862af21b8564894442c0,"{""Google"": ""v0.0.0:aONLJArhUS8gwjKCa4gKtwrgptdSDkFi1alNfFwLcLk="", ""Twitter"": ""v0.0.0:ylClsQ922MaQuvdab82AxKNT/fJ89QlRP7s21vaZ+og="", ""Brightid"": ""v0.0.0:Ka0mFBweEK9XY6Gj3ZZ9aGi3QI0B84heWben9nW2w+s="", ""Facebook"": ""v0.0.0:eEHC7i+bi5AbdlGir2dd5MCtVAsW1me7VVfEWRMz/GI=""}"
2022-10-18 18:04:12.67655+00,0x058ee19cbb26c11249d22445322b42095bff42e3,"{""Ens"": ""v0.0.0:69NiJgQ0NhDn/r6oWSIalEhUpyPSc9PTQIKCqO5LUQw="", ""POAP"": ""v0.0.0:MZcYOBXxL0gt7jSEQ4bbOrhDS2wI3fHVgTZ++3kV+kw="", ""Github"": ""v0.0.0:HlXYZmu78cCeN4ounqzvpAL0bvMsvgI1c6b2ksMvHnY="", ""Google"": ""v0.0.0:6eSqH7J3baOrSqZpqSUdw4pFIVwDDwL5NxfUHm0i+k8="", ""Discord"": ""v0.0.0:yIH4ODQ1F/sbO2G3l3OM8JMAzs8M1yXI/a7K6XhDOB0="", ""Twitter"": ""v0.0.0:2H1ACszDgm7QXXTxDsAeAgXTnfussmm6qCGc55qHX6E="", ""Facebook"": ""v0.0.0:6XUHHF0vPpOSjiYeEOxy+DfQrGXK31Q/9u6J+G1Kyg4=""}"
2022-10-18 18:04:15.196268+00,0x1537c0ee8ed1ed158145f898c2ddedacf2fc09b8,{}
2022-10-18 18:04:16.54659+00,0xda67672faefb5e7e30f4942aa08f912c10ac25b0,{}
2022-10-18 18:04:20.48882+00,0xd32eae372e5f04573249345457221d18278c735d,"{""POAP"": ""v0.0.0:TZ3IxXw4L2WCAXPgrXa/mv9ygf6US8Iokw/NQLyLiBY="", ""Github"": ""v0.0.0:LdBe5j4ZSH4qVVTQIzNLupE5noHE+4gEGILqMM5a8es="", ""Google"": ""v0.0.0:X8IWNPMm7tnF0wF0ANF7GbIjDfQys+4IceXsrVXue08="", ""ZkSync"": ""v0.0.0:leNcEXT9UqviMh7Cm4iT0Fmtos+uONLzWIPGhYuofTw="", ""Twitter"": ""v0.0.0:zIopJYnsVkbGyoPChKKH77U0q0qZNEhm/mp8YLrVvSg="", ""Brightid"": ""v0.0.0:f7mCZZh8VRzNpPMpgCJaeJBhi87BwqhaTHDHYNNEBCs="", ""Facebook"": ""v0.0.0:u/wgRIxMu1valpQc66qSNTXKSeWf/voZ8+WZ8fbwCSw="", ""GitcoinContributorStatistics#numGrantsContributeToGte#1"": ""v0.0.0:HtMsvIo+Q2isscfLJCe4ERjhK3vUmFYYUhKkl424sXM="", ""GitcoinContributorStatistics#numGrantsContributeToGte#10"": ""v0.0.0:BkjoTSCw3c9moAIqcb04OsFkdH43GQt8cg2+30u/w/4="", ""GitcoinContributorStatistics#numGrantsContributeToGte#25"": ""v0.0.0:eJ6JGtHbWhUX94YVi6jhW++m87WzWgu9cDXhSfGBCW0="", ""GitcoinContributorStatistics#numRoundsContributedToGte#1"": ""v0.0.0:o6sUhhfqQw3b9SBtjLATJED7zBgPJiP7IkxTX36+Eik="", ""GitcoinContributorStatistics#totalContributionAmountGte#10"": ""v0.0.0:5MIgswvAFbC7r6PrnoZivYL+16mlcuKqs7t5V/MYiQ4=""}"
2022-10-18 18:04:24.066763+00,0xd9b72a80cd66dad2b6e8d74062e0697e8ec19c77,{}
2022-10-18 18:04:28.092887+00,0x8d7ef68d3d17fe776254f4d023b905369c897230,{}
2022-10-18 18:04:36.482922+00,0x47f538cdfff4189b87a342585ea326c918598b74,{}
2022-10-18 18:04:40.530657+00,0x564b8c6fa2a0d6913331f1f22d1ea6d77890d02d,{}
2022-10-18 18:04:44.477683+00,0x8e47447b4dc2003dc96e10c02e20222f45a08c4f,{}
2022-10-18 18:04:48.345749+00,0x7fe8c28f258806e86da3f599453f39f01749fbf5,{}
2022-10-18 18:04:52.2004+00,0x8cffad5e02a7d55725e3e62c259f7ed2c8682c67,"{""NFT"": ""v0.0.0:fQAdbTAQY0mrwB/ZZkFyv2fKgSCwy5pfqvNxQnRY5Bs="", ""Github"": ""v0.0.0:xG6XICQyx6pAs7puO4i6yDt8OAZXfbACKu/EHLETwBQ="", ""Google"": ""v0.0.0:WioQ019leh1UJxva/foFeLZWf22hLIy1dQAKV9CKmk4="", ""ZkSync"": ""v0.0.0:XMrpFELpUHVi6GryTU6Z5zR3VfX+QNIq6LN+BCOChsA="", ""Discord"": ""v0.0.0:wQthLKvtPjzHEZ7GjG9axtMVs4wWHH/+vbNtsEYzZtA="", ""Twitter"": ""v0.0.0:ODyDcUFc2xO6fSB8/3HXlYjcIPV8rblXQ06ch4Bgg6E="", ""Facebook"": ""v0.0.0:hSNTD0hIVlCG8m6cgp8ni4DAOezKM0teWg8LA6Ait+0="", ""TwitterTweetGT10"": ""v0.0.0:/1iKCygnWEz/aiSwF4bRju9oLd/PkIp1CJuRU8KqiX4="", ""FirstEthTxnProvider"": ""v0.0.0:w/LKlY76evpyUrhUV2WoPCW8IUuV6gz/DQQdN3sTNZI="", ""EthGTEOneTxnProvider"": ""v0.0.0:YiNmrefTGjYHx+UwEkIfb6DGwtZ6isSFDD1MS63fsf8="", ""SnapshotVotesProvider"": ""v0.0.0:fyce76C6KFi2nX4suVJWcTnuyL19QSZOYTcewTxHwIU=""}"
2022-10-18 18:04:55.525677+00,0x4040cdcdfa5543d8441c13cd8e0cb4a85277f34b,{}
2022-10-18 18:04:59.431942+00,0x3301daa291269834261a5c1d7fb2314fcbcbb8b0,"{""Ens"": ""v0.0.0:pqrJg3EKXH7DdyHZnbPod8QROFtIBbUFmzYsJDOC7t0="", ""POAP"": ""v0.0.0:UtGJC9WcWWFhpKWWD0OkdNx2gPigsU815IdkIM5C5tU="", ""Github"": ""v0.0.0:GMKdm2nNz4Xjm2LGClCny8Cticp8ygaOv+saG3WBeH0="", ""Google"": ""v0.0.0:EOmzQTExdw7XsUrCkyvwj2sKw046vdYemN8lNycM3ko="", ""ZkSync"": ""v0.0.0:xHj5QmbJpRiSm+v9TUvnQW/h/8ZhioA8DtIYU+6+M6g="", ""Discord"": ""v0.0.0:k4nj22+jUjpg0Zc8hZXjGUD/W8y4uhAKyLswd4tHNv4="", ""Twitter"": ""v0.0.0:XwfhDRGlw5/vquRjseJXw9NNuPlf0jL434/HbmQnP8g="", ""Facebook"": ""v0.0.0:uyyARXXGLZ7/ANiPpsG4ydG6U/hTJFGbWeW/OZYlJrU="", ""Linkedin"": ""v0.0.0:jAXYYv+2PKoJnHB0YH3Hix46LQYlnA5BkHxMRohDsoM="", ""TwitterTweetGT10"": ""v0.0.0:T3lnqZKOry9WhFHNubWme5mnALXVbF9SxxDbBDRSWo4="", ""SnapshotVotesProvider"": ""v0.0.0:IggDdNpIz8rVNna7fFk9AwQq6mv3BJoVVvbKUScOI8Y=""}"
2022-10-18 18:05:03.080853+00,0xaf6b78748723a51b15c33b959f40b9235e97006b,"{""Ens"": ""v0.0.0:rjyg2MgryyfEyB6x/39yAQhVFUuenHCEBKBrP3CFL3E="", ""NFT"": ""v0.0.0:3PhTUStxzKLdZwJIVw7VQhRsM0TyTMAg9z4hdogzuwU="", ""POAP"": ""v0.0.0:84HmU2osDYD7nVLtaZNfX8wz6ITxLXyCfwmHKUaS9OY="", ""Google"": ""v0.0.0:DcQTTfysJF2CxnFsgOf1WZuJ+B1yCVJoxt/R0bVaUIA="", ""ZkSync"": ""v0.0.0:7EqSyhd0qXEfUHQCW7l4lrwvHWLPgghXkv4KGBdApqI="", ""FirstEthTxnProvider"": ""v0.0.0:EO7jGaFrGKvTiKRoK2cJwKbB162KjNKsvwUIycku5hE="", ""EthGTEOneTxnProvider"": ""v0.0.0:V256o3FHX69CbeqE3HdHxg2ghpYk7xzjRwHxUzz8kYI="", ""SnapshotVotesProvider"": ""v0.0.0:vVKMh2jTWsSh37OnpA+e+goMn3k9vmRbBIOoL/06Au4=""}"
2022-10-18 18:05:05.820083+00,0x127f86b669fe6bfa5d73fb44764415c23528243b,{}
2022-10-18 18:05:09.701832+00,0xf1fd3ac9ba02ebb647428df005531c53c6e28124,"{""POAP"": ""v0.0.0:rm60ekiQqKMC2znZ+S3yCuOowzx+CoFRpC5XN5zRIfg="", ""Github"": ""v0.0.0:W5mH305bVCDB6KPdNs/wefBcz6Tx5RPXhKqe+ZLpyrg="", ""Google"": ""v0.0.0:tqzFjoiL3F8Fyl7ri5dsvdPFr4Oxqi2ss6DLB5EvDPo="", ""Discord"": ""v0.0.0:wdLaVMIrZ9uPqMEkUZ1LXkXdSi5xBsGZ2GvJCYTvqcA="", ""Twitter"": ""v0.0.0:k6DqXKF3e/+Ww+T5nRKQrasXmL6XKW2o/QQFRv8tFYk="", ""Brightid"": ""v0.0.0:D/E8vXftGHQhHgZqR8TMNBQVrQnZj2zTrL6cU/7JGRA="", ""Facebook"": ""v0.0.0:ErK4NBpTin2dt0ECuOOaGk3RO9KPiz00FKbT6HzYf88="", ""Linkedin"": ""v0.0.0:+D8lu4SUuwoRwMEnO7IgP7rUvjTrjFayOpgctHGD35Y=""}"
2022-10-18 18:05:12.421466+00,0x84ee8061f1b737e4e5cb617a2740dc276e25f002,"{""POAP"": ""v0.0.0:jXn02mxpxqRHHJ3Z+XmOV2FsAiplSqcTAn7GHU+z7GE="", ""Github"": ""v0.0.0:fjacNZ92N5GIDYFLd/Z+oGUyetFtoTg2U3domyNfx8M="", ""Google"": ""v0.0.0:w02kJ4w3c7RVEmio7lw+x0YcUPAQHZm82mASAnUXx7I="", ""Twitter"": ""v0.0.0:7rcCbSlTbS0sWGPr3sEEMPwAYhZsiFmmvZXHEgers/k=""}"
2022-10-18 18:05:14.549884+00,0xc21fce32c0eaaa7d7a0a4ab0332786754c1fde70,{}
2022-10-18 18:05:19.066437+00,0xe0746c1ce84288956dd3f0b6daf562314ef8fbca,{}
2022-10-18 18:05:23.760477+00,0xcd4201fd60170fd816b36b895fd9bd9d0c08fe42,"{""EthGTEOneTxnProvider"": ""v0.0.0:2yG253rZbzLuRcegtSbEsbrlUSYJBhbUbDUoYpscE8I=""}"
2022-10-18 18:05:26.170506+00,0xd1239a7edea8ce55139081a77fc144c9abb76162,{}
2022-10-18 18:05:30.369791+00,0x4109266acac7bc28c754884920b059e016ddaf41,{}
2022-10-18 18:05:32.026273+00,0x1da158559f54d81b13dda7b9602cb5e09468ac09,{}
2022-10-18 18:05:34.243641+00,0xd7c5f4f8639b9f058b6252725eca5df7d759f0f1,{}
2022-10-18 18:05:38.240275+00,0x2bb84dc376bbcb1de75bd2310bb473206e9fc8fd,{}
2022-10-18 18:05:39.403829+00,0x4cc44d2d01d0e24179a4bb6788e697b392fd9a9c,{}
2022-10-18 18:05:43.423522+00,0x48c21c28c4826753be416330568f7a45bce9c227,"{""Github"": ""v0.0.0:3aI7/jM/OnQLtc9VCDCn5jLLjpu/O+Vsd6wd21uhLC4="", ""Google"": ""v0.0.0:66cAGkv/VXlQR5VRhlF8wvekJpi9wyM3tXNMyupSu0g="", ""Discord"": ""v0.0.0:ZozoYK/xGzae20rxheXANTA7jp/gQNM0wjNs+L0QsEY="", ""Facebook"": ""v0.0.0:iLZGKtHxdED4Ahnx742M4rSL8vynQOxCTkm7iY0Xxog="", ""Linkedin"": ""v0.0.0:pt4yrXrTjQNksbJSX3nG71WcmeVmrNUJIfBZKyGW/+I="", ""FirstEthTxnProvider"": ""v0.0.0:fCTC4T+NHic9HDsG+PNOdByMUZuCCg9Rsl6LMR8tEq4="", ""EthGTEOneTxnProvider"": ""v0.0.0:OiEUxA17vILd85oowBojjsgRcNuODfkOWKQfIwhNmeQ="", ""FacebookProfilePicture"": ""v0.0.0:2uxnNTJFgD0aTcEXAO1BnQLz33tVmQ/YypMWPsQJ7LM=""}"
2022-10-18 18:05:45.927531+00,0x79fb4ebdd543d0927b809b1e8f552f1bf74dec65,"{""Ens"": ""v0.0.0:6R4/dXHBUhvZUk296WKXCXH4mdgVh0FEHdXaTANhL+s="", ""POAP"": ""v0.0.0:NRByLTAgNaXkJ62VXr4Z5KVP7a6PDWEj/mw7QcP7qic="", ""Github"": ""v0.0.0:WaP5yGRJsIK0i6CzACxfwDSHx10RghAFZ+EOqD3i5lI="", ""Google"": ""v0.0.0:WQpN/PWv5WocMrrrE+F5+Tt0XxswAeD8NdXwG2jAa9k="", ""Twitter"": ""v0.0.0:JPpUBFV+FFPiM4/8HNy0gFrogqd5UJQkHrAi1goRzHA=""}"
2022-10-18 18:05:48.257501+00,0x0a9643a822abe24a62d989cba0ef57a8168ba373,{}
2022-10-18 18:05:53.947108+00,0xa5680b51b4ad6422b25ef3293972a964ac010742,{}
2022-10-18 18:05:57.882765+00,0x359453245edbe33d7f7cbf5723a681d6557f1c1b,"{""Github"": ""v0.0.0:nH7pwI4qSCQw7hs99xwApIM796T11PZo14hMbx0dosg="", ""Google"": ""v0.0.0:vZm+U5Zq3QqlmhGDAx/DB5UV9XQIehoDxqgHm87DOTg="", ""FirstEthTxnProvider"": ""v0.0.0:W5Uj9yA1/wp/4iLU2BYQQwHVyA18QT3CF1rDgJn1rmU="", ""EthGTEOneTxnProvider"": ""v0.0.0:5+inNyW5v+VeGrUyhZrNT5EHl3dUmkePajwRg+Cz0Yg=""}"
2022-10-18 18:06:00.197186+00,0xb22a9100cbefd063c4dd830a3510035dc569dca7,{}
2022-10-18 18:06:04.057377+00,0xb4858e4425dfe03c7701bc96fe6e126636b77adf,{}
2022-10-18 18:06:07.958935+00,0x56eec37eb0ac3e011136a13424c68a8798028716,{}
2022-10-18 18:06:11.95034+00,0x962d9a2454f830c73cab98a54c6607717f3efa04,"{""Github"": ""v0.0.0:+XyvAx5lVLM+FXb1d4fYVW9PHUpBDO6OtWHYyUnuktQ="", ""Google"": ""v0.0.0:lm1+nNAM1YUeofC3bXB4kYJZTxZ5aeubl3XZx4ymLUE="", ""Discord"": ""v0.0.0:dkUYjFPUpVd4Q8Clm13SqZZ/2uySyOtruS5dxY954F0="", ""Twitter"": ""v0.0.0:eC1NxHeH8x7PHOPOKfNdeUTyab8ZyxbIqC0YOcWfCiA="", ""TwitterTweetGT10"": ""v0.0.0:29j5T5r5jVvgjShDqDJVZBFD/ekUVbUq130uSmLxSmo=""}"
2022-10-18 18:06:14.065862+00,0xa18adc51597cd06a857c5ef3f0d0d576e7377940,{}
2022-10-18 18:06:18.372748+00,0x9a2a014f04220caea4ac9863a2ec6ea103f7ddce,{}
2022-10-18 18:06:22.336906+00,0xc49727aa883b4f56213299696e6e7c77bddc8d37,"{""Ens"": ""v0.0.0:YCxh25xbrrciK05oNzLKH6xawUekQ0eTw8hNjpLI9jo="", ""Github"": ""v0.0.0:OmWHwJlPNXz4ZJGJxXHoZgsI8a+MVEUeP0EWdeh4Y6Y="", ""Google"": ""v0.0.0:2V+pHzUcUomdGYy2P7/T2bbdLq7oWgUqZm8i80h5oBU="", ""Discord"": ""v0.0.0:B+cKZBlfi0R3db0DO2ij6oAIKfEQiEUpKcEhz5uXp9U="", ""Twitter"": ""v0.0.0:0g7UXDDnB1gQ/kMBCyS2NKgv094I1UnJrIPTKFiVbZk=""}"
2022-10-18 18:06:24.442041+00,0xbeef3d45e9121123abfc7d4660d9dd88d129a3f7,"{""Github"": ""v0.0.0:J1BmBrUsDALVk4h/BFPSFYWDIH1t0SGlr2pOxpJhqJw="", ""Google"": ""v0.0.0:PsF69BRLYOUTD3BbPq/HOvbOq8FC3dPrWLZFfNr8sNo="", ""Discord"": ""v0.0.0:dFqDljg2BuIO63VIiHq0J7wWDarnz2d/JWTFfSb6sd0="", ""Twitter"": ""v0.0.0:VZa0ptd0yRM3MMgPKY+sGNGjbx2caN1Vowx9wytqNhc="", ""TwitterTweetGT10"": ""v0.0.0:aQzIXexkKIcw2qO1OAJHq5E8cvu4uuara283qerWNLw=""}"
2022-10-18 18:06:27.072248+00,0x9d576f09f2c1a6d167d0d75bdb1b3f4e61fde841,"{""Discord"": ""v0.0.0:wfo3XcdxDJUS6Xcqbe7kvDuXgLzov/Bd+6ERnBVeMbg="", ""Twitter"": ""v0.0.0:oXhhv+u5F47B5Mh6RJE+LENEQdGET17U+cTJPGEiqkY="", ""Facebook"": ""v0.0.0:O8rJZnABVz6DpH3VtnrTZXaa3pxKAZKlPXF6sLa+vMQ="", ""TwitterTweetGT10"": ""v0.0.0:ksJss++h36qbOZuI/IXA+HTXFCrirT1kZ+5emtkXo6Y="", ""FirstEthTxnProvider"": ""v0.0.0:NsB/rih+ghODepbJjlEGwo48qQmKGtreC7q4TstMU98="", ""EthGTEOneTxnProvider"": ""v0.0.0:pVFYoXTzAFWtxRsnSqi4M3HCVS/clag6rAEozAWtbs0="", ""FacebookProfilePicture"": ""v0.0.0:AqqU6L1A4ADpmBPS2JEkBEwdrkL4gjtzMMqa8D/TEEA=""}"
2022-10-18 18:06:29.321486+00,0xa3737d335852f8a6cee036799b0f1a104e365b73,{}
2022-10-18 18:06:33.312156+00,0xcbd1d083574d05f11e660f60a3d751e36a27f05f,"{""Github"": ""v0.0.0:/Hi4Rmxh7F/3b9qS5sMHLTZ2JQKTqKiaFxoSpLPwi/g="", ""Discord"": ""v0.0.0:8ZF/hNSrcBxr2siH0466n9vkZufLkoeAJrGa1Y9ixxk="", ""Twitter"": ""v0.0.0:Qgg9ateM+mcNQXhEkzH/N937LeBUgycE+hZSj7UdnwA="", ""TwitterTweetGT10"": ""v0.0.0:OqG2SJtnDUxPOkSMXymnm2p8iPxjuXHuK9I8fTGh2x8=""}"
2022-10-18 18:06:35.870427+00,0xa04baccef086742f8bc9b21fa153c686c6f9c061,"{""Ens"": ""v0.0.0:rEwtISjT/dpsQmGxYN2T81Hpw/zZ8p+4vKsOLhBzN/s="", ""Github"": ""v0.0.0:z2mzLt8nO/6KUuawxh4jAlKsCKiCZn7eXcGkZmEjNi8="", ""Google"": ""v0.0.0:8B4e6Zq40zWj0TRUxb30JVixGHoDnCkJKZ0/ucJCHJg="", ""Twitter"": ""v0.0.0:Tz4EkT6xyI+vHEB9HvTd4VD7QhRm6WQAlLyKEIbbcYQ="", ""Facebook"": ""v0.0.0:oRHQKy4DlmhH0bznOxgnQG00Q5M2VfLGgm32ecgGiXg="", ""GitcoinContributorStatistics#numGr14ContributionsGte#1"": ""v0.0.0:izpGiycEGPCWB1dDiL/nW7YySLev+5JheenifI6lGxY="", ""GitcoinContributorStatistics#numGrantsContributeToGte#1"": ""v0.0.0:QWGtPzOvnOuEvJWgULidaiSirEOnNMQ9/DrZuqy+seg="", ""GitcoinContributorStatistics#numGrantsContributeToGte#10"": ""v0.0.0:qpkKxBgq77L1njtQLg//Bw+gz1e1U/rtMl41JfkC6Xc="", ""GitcoinContributorStatistics#numGrantsContributeToGte#25"": ""v0.0.0:MjbAQiUD4E6Pa1JillNt7L/6wyloQs1f02bfh+Jsn/s="", ""GitcoinContributorStatistics#numRoundsContributedToGte#1"": ""v0.0.0:Cq45SASLh/cW3P5obxivS+Ct01j0Udi+qSBTQEKbKjs="", ""GitcoinContributorStatistics#totalContributionAmountGte#10"": ""v0.0.0:LKnKDuSEyxINrKFbbfph4AlFX2pMjMa4pP5ydR/Gg/0="", ""GitcoinContributorStatistics#totalContributionAmountGte#100"": ""v0.0.0:RknpRWPa2/vAz4nyGMYXsSO0MvjOS7eNjULpJNokdHQ=""}"
2022-10-18 18:06:39.154737+00,0xbae2c2360d608b0490b06ddeb5172950f6958129,{}
2022-10-18 18:06:43.137835+00,0x493d625fd7a6d1e99a8fb56012e1dcea347a9c70,"{""Github"": ""v0.0.0:AoQq0jhurCF7DB6tUogUrHXLCwtVbfDqjFXp0an2gEY="", ""Google"": ""v0.0.0:2od/YESoU9ZRmjSVmKOePX6+fdpAJyXWZOqQVErF6Z0="", ""Twitter"": ""v0.0.0:Z5681VV3AtMWKEq79YNxMtij5yGAngf4M8R0nfykt1I="", ""Facebook"": ""v0.0.0:BMAJNF2eV4WTxi6vpDO7F7wMbWIclh6DxyF+nSV7ZiU="", ""TwitterTweetGT10"": ""v0.0.0:ZWzDt23+R6qUg/GYKAQmGVyLcyifASp+imbtmcPxuoA="", ""TwitterFollowerGT100"": ""v0.0.0:R+i5nujvnoPIfdkEGOEmJwkWZl0vxNsBdpR4x+rdA/o="", ""TwitterFollowerGT500"": ""v0.0.0:61qrL8csei48DeRBO/QvIKj0KOBGzXksOiZQ1RC3WJ8="", ""FacebookProfilePicture"": ""v0.0.0:+Cjr8RUkGK3O6Ni1wuzaOX2fVy6/vjv8D+b107Whrjg="", ""TwitterFollowerGTE1000"": ""v0.0.0:fiaSp1qoKNkhxj+Qow9vLKvC1EugdzLCYOen9/VWZr8=""}"
2022-10-18 18:06:49.459569+00,0x31fc7e051836db3c28c204444bb650bb510e982d,"{""Github"": ""v0.0.0:znJzhcP1D/FTI9M0Z6Y5nLE3X5uJ+/4Pmm183o2h/rI="", ""Google"": ""v0.0.0:FK2YOQ6pGfjfxxGTGV3jeR7I1S8R0AkSgkYl9FQ2RIQ="", ""Discord"": ""v0.0.0:KHNtBjRBFZmdEPVIMgM+hUAsZmToYGdu4Xf83W4UCtE="", ""Twitter"": ""v0.0.0:+B6BPz+9J+JdHnDEnDpfR5ZoGkQ2OZkGpG2V4tJn/aM="", ""Linkedin"": ""v0.0.0:vpW+D2K9eks3y6uMbR0zvSGlzfDhK7cDIej9cDs4xAw="", ""TwitterTweetGT10"": ""v0.0.0:fc2QHmG78RSc5FNndakNuCxX4jCvUeO5mZYCWnHfKLM=""}"
2022-10-18 18:06:52.107045+00,0xae314d4517d2fe42dbfdac0861a73eff8c769218,"{""Ens"": ""v0.0.0:ORH+2rZQQlZJs3N1rRCmh99onjeFXXPzgSRb5bPU+lc="", ""Github"": ""v0.0.0:t3U9r7vMST+z9quHoFAVWHJS+Nywv39/83WPBg8vx1M="", ""Google"": ""v0.0.0:80bQeXIia+PMTEdsPEAopcR21QJUVw2frYPJ64kfqPc="", ""Discord"": ""v0.0.0:pbbi2xxe/7ddz7n4SlsN2PDgKBo4himokbbIMW3vc7k="", ""Twitter"": ""v0.0.0:Gjv5OO7srRnu6g4qa0FeIX7KbsKb+CCoquaAIWNv1nc="", ""Facebook"": ""v0.0.0:JlXF1V91x5LFvzCjb7UZlNcmTj1Owp0DxzCluPiORqE="", ""TwitterTweetGT10"": ""v0.0.0:uR4+uAhwOQMTNZzKL2M01iwtux1V6RVeWGeP812YotM="", ""FirstEthTxnProvider"": ""v0.0.0:TLImcVl594HH/QJkQxOpysgpYnYS/gq24R4YcvwqUh0="", ""EthGTEOneTxnProvider"": ""v0.0.0:5sFrZzKGxsCyy9Lhn5jRHGRyUWFKOf1J5Rm6gD9zndQ="", ""gtcPossessionsGte#10"": ""v0.0.0:bhWRhLiwxcsBJoUYJn4lnZnYDC7gfwsO9kquV7d+npc="", ""FiveOrMoreGithubRepos"": ""v0.0.0:ELJaR7vVyVoqDu1BTfde389/KUU8zHPTF6oZsXQ7gkQ="", ""gtcPossessionsGte#100"": ""v0.0.0:vAzb3czo3bSCoL1f7eTlyoaeADBVUnH7F4Z1RrQ6d/U="", ""FacebookProfilePicture"": ""v0.0.0:qksZG7ALcRYpvyaGzsGroHPGPpoT/vIHeowgrZhWRu8="", ""ForkedGithubRepoProvider"": ""v0.0.0:FCM15RdoTWlj4ElZ4RrnOxnIygjJ51mllxxl0nHSaaM=""}"
2022-10-18 18:06:58.449725+00,0x39b6398b0b56533ecd8026e26ff83a28b24aefba,"{""Github"": ""v0.0.0:GppoIZ3mkBKHLY1zofLg9uVlGI9zeB9jYZBA9WnD+BA="", ""Google"": ""v0.0.0:4q/izknZG4dqiGfwa4M+cznLQ1DZDzM6U5CAg3dllxE="", ""Twitter"": ""v0.0.0:MFu8hz9dbX6OIWWy3S9HRp8LXbSSBqGhQz5K7zv5QBI="", ""TwitterTweetGT10"": ""v0.0.0:pYpB5X7ykjhNmbuVq/YEMy4F2goSzk0XA32zrWq6Qas=""}"
2022-10-18 18:07:02.506236+00,0xa4f93909c3c94c99c6dd2f8ed1b359a6b915f996,"{""NFT"": ""v0.0.0:jiC6H9UnqLgIpLf4SVwwbTaSeMLPtZDOhMLIkv3CPlI="", ""POAP"": ""v0.0.0:Y0uH18oWlByPRPjzPAYKKN5lIJ5Zlb/bHNNzbishmvY="", ""Github"": ""v0.0.0:3Grdydlf6431sFJfOSQnYlOMss1zGyJjPVlUeMjH0EQ="", ""ZkSync"": ""v0.0.0:qi/H+FL4mQB7amUB+9AUa/ZPQBS44xc6P5gyT6VezhM="", ""FirstEthTxnProvider"": ""v0.0.0:2ibBdhfzjOavTSArbm5grZ+gWJryPUXMfQoK3eCf0Dg="", ""EthGTEOneTxnProvider"": ""v0.0.0:TgLDEjU2S2BUGxTmtvFs2/DJjJq/0XH75Vl1obVKESU="", ""SnapshotVotesProvider"": ""v0.0.0:NsmBcvnwkmVtj7T1nkR4qXe/cmOkmd3IxAbg7wyOq+Q="", ""GitcoinContributorStatistics#numGr14ContributionsGte#1"": ""v0.0.0:/TXC0lXJsrnWd3YaJePeGxOPQlrSgerbwuevrm3JiBk="", ""GitcoinContributorStatistics#numGrantsContributeToGte#1"": ""v0.0.0:OxXT8IbMJt2aK9VMCPgH3Z0B43fbRle9eRyHysKl4II="", ""GitcoinContributorStatistics#numGrantsContributeToGte#10"": ""v0.0.0:rpUw6QZ0oemeA/xu3ICSwLfQubwG8FzQaRFwMJeXW/s="", ""GitcoinContributorStatistics#numRoundsContributedToGte#1"": ""v0.0.0:3WlqJP23FdLevaakVwThAwRjcIdhu9h4wiYsT+1UrlY="", ""GitcoinContributorStatistics#totalContributionAmountGte#10"": ""v0.0.0:bLf7bQuqVDe9SpKzCp+Ny68XXRA+5567b/8xjy4YCL8=""}"
2022-10-18 18:07:05.907518+00,0x1de11ee65782f58d4c0a6d4db975022df6141dde,"{""Google"": ""v0.0.0:yYvS3Lgu+3EwjOHXGaPtpTGWmOiwM5xF1EXBu9dsQOo="", ""Twitter"": ""v0.0.0:8IBVDhOr6j/iGdYaFaOQHqV3UapLpSrRZUAaYqGSg7c=""}"
2022-10-18 18:07:08.303667+00,0x2e1158ca6ffcb72efe5d1a0afd2f4a838d2e6485,{}
2022-10-18 18:07:12.267505+00,0xf427ebbeb0aee1b06c99333001009188b5086934,"{""Ens"": ""v0.0.0:f6QFN0xS/GJOVB+KJqLqGnVzeLTQDSfQniHBAhsdUcU="", ""Github"": ""v0.0.0:WCViITPnfL3+n613uUQ7+sy3XLzoVV0BjdXlpp9hNDY="", ""Discord"": ""v0.0.0:yVd/1KTEsawLTwCjvsHHCeY5rFfJZ98q8TQPcH81w5E="", ""Twitter"": ""v0.0.0:uAxakZDDUOzU3K5ZiCdPFNPR6ypwXzstAVHfbF5Xkns="", ""Brightid"": ""v0.0.0:wJW/zIZynAS6Iu2MZOxiyEQZniTXQLSu3dGcUEljYzM="", ""Linkedin"": ""v0.0.0:GG87O3+XcbPT84hjGZA8wsZm1CbO0UJ/8UZJtdJoYYM=""}"
2022-10-18 18:07:14.522929+00,0xd4863c6662b991cdea5025e43e35257d7b13e204,{}
